id_usuario;variante;convirtio;dispositivo;pais;duracion_sesion;timestamp
exp_user_7994;tratamiento;0;mobile;Mexico;226.4;1/04/2025
exp_user_7995;tratamiento;0;desktop;Mexico;172.95;30/05/2025
exp_user_7996;tratamiento;0;desktop;Colombia;28.56;6/06/2025
exp_user_7997;control;0;desktop;Argentina;149.53;14/06/2025
exp_user_7998;control;0;desktop;Argentina;243.51;11/01/2025
exp_user_7999;control;1;mobile;Argentina;199.88;13/03/2025
exp_user_8000;control;0;mobile;Colombia;144.15;13/04/2025
exp_user_8001;control;0;mobile;Mexico;89.91;1/03/2025
exp_user_8002;tratamiento;0;mobile;Colombia;58.21;11/06/2025
exp_user_8003;tratamiento;0;desktop;Mexico;53.18;26/02/2025
exp_user_8004;control;0;desktop;Mexico;20.47;7/05/2025
exp_user_8005;control;0;desktop;Colombia;210.01;11/06/2025
exp_user_8006;control;0;desktop;Colombia;65.18;16/01/2025
exp_user_8007;tratamiento;0;desktop;Mexico;161.43;12/04/2025
exp_user_8008;control;0;desktop;Colombia;50.95;5/05/2025
exp_user_8009;control;1;mobile;Mexico;90.47;1/01/2025
exp_user_8010;control;0;desktop;Argentina;28.4;9/06/2025
exp_user_8011;tratamiento;1;mobile;Mexico;113.11;13/06/2025
exp_user_8012;tratamiento;0;desktop;Argentina;200.67;3/02/2025
exp_user_8013;control;0;desktop;Argentina;26.18;10/06/2025
exp_user_8014;control;0;mobile;Mexico;186.95;13/04/2025
exp_user_8015;tratamiento;0;desktop;Colombia;155.05;29/01/2025
exp_user_8016;tratamiento;1;desktop;Colombia;85.65;7/06/2025
exp_user_8017;control;0;mobile;Colombia;247.55;6/03/2025
exp_user_8018;control;0;mobile;Colombia;41.66;5/03/2025
exp_user_8019;control;0;mobile;Colombia;185.42;7/06/2025
exp_user_8020;control;0;desktop;Mexico;165.89;17/01/2025
exp_user_8021;control;0;mobile;Argentina;42.6;17/05/2025
exp_user_8022;control;0;desktop;Argentina;129.76;25/05/2025
exp_user_8023;tratamiento;0;desktop;Colombia;171.99;15/06/2025
exp_user_8024;control;0;desktop;Mexico;130.18;1/06/2025
exp_user_8025;tratamiento;0;desktop;Colombia;255.86;9/02/2025
exp_user_8026;tratamiento;1;mobile;Colombia;236.75;18/05/2025
exp_user_8027;tratamiento;0;mobile;Colombia;57.74;23/04/2025
exp_user_8028;control;0;mobile;Colombia;31.31;31/01/2025
exp_user_8029;tratamiento;0;mobile;Mexico;196.86;4/05/2025
exp_user_8030;tratamiento;1;mobile;Argentina;127.01;17/06/2025
exp_user_8031;control;0;desktop;Argentina;51.46;12/03/2025
exp_user_8032;tratamiento;0;desktop;Mexico;237.96;26/03/2025
exp_user_8033;control;0;desktop;Mexico;102.27;4/04/2025
exp_user_8034;control;0;mobile;Colombia;102.77;28/01/2025
exp_user_8035;tratamiento;0;mobile;Colombia;215.08;22/05/2025
exp_user_8036;tratamiento;1;mobile;Colombia;83.19;4/06/2025
exp_user_8037;tratamiento;1;mobile;Argentina;38.26;27/06/2025
exp_user_8038;tratamiento;0;mobile;Argentina;82.12;28/04/2025
exp_user_8039;tratamiento;0;desktop;Colombia;105.63;11/05/2025
exp_user_8040;control;0;mobile;Colombia;256.63;4/05/2025
exp_user_8041;tratamiento;1;mobile;Mexico;84.78;19/03/2025
exp_user_8042;tratamiento;0;desktop;Mexico;171.57;8/01/2025
exp_user_8043;tratamiento;0;mobile;Colombia;107.72;5/02/2025
exp_user_8044;tratamiento;0;mobile;Colombia;213.57;11/01/2025
exp_user_8045;tratamiento;0;mobile;Mexico;138.29;15/03/2025
exp_user_8046;tratamiento;0;mobile;Colombia;48.93;3/02/2025
exp_user_8047;control;0;desktop;Argentina;204.9;22/03/2025
exp_user_8048;tratamiento;0;desktop;Mexico;254.16;6/01/2025
exp_user_8049;tratamiento;0;desktop;Mexico;249.38;23/03/2025
exp_user_8050;control;0;mobile;Argentina;25.61;1/01/2025
exp_user_8051;tratamiento;0;mobile;Argentina;133.74;8/06/2025
exp_user_8052;tratamiento;0;desktop;Argentina;80.94;5/02/2025
exp_user_8053;control;0;mobile;Mexico;25.47;13/06/2025
exp_user_8054;control;0;desktop;Mexico;179.63;11/05/2025
exp_user_8055;tratamiento;1;desktop;Mexico;188.05;28/01/2025
exp_user_8056;tratamiento;0;desktop;Argentina;143.38;5/06/2025
exp_user_8057;tratamiento;0;mobile;Colombia;196.82;2/05/2025
exp_user_8058;control;0;mobile;Mexico;266.24;9/01/2025
exp_user_8059;control;0;mobile;Mexico;81.66;4/01/2025
exp_user_8060;control;0;mobile;Mexico;57.59;9/01/2025
exp_user_8061;tratamiento;0;mobile;Argentina;186.84;26/02/2025
exp_user_8062;tratamiento;0;desktop;Colombia;145.08;3/03/2025
exp_user_8063;control;0;mobile;Argentina;91.73;11/03/2025
exp_user_8064;tratamiento;0;desktop;Colombia;27.33;27/05/2025
exp_user_8065;control;0;mobile;Argentina;101.52;20/06/2025
exp_user_8066;tratamiento;1;desktop;Colombia;206.11;25/04/2025
exp_user_8067;tratamiento;0;mobile;Colombia;89.64;31/05/2025
exp_user_8068;control;0;mobile;Argentina;286.46;22/06/2025
exp_user_8069;control;0;mobile;Mexico;298.42;6/02/2025
exp_user_8070;tratamiento;0;mobile;Argentina;141.69;10/06/2025
exp_user_8071;control;0;desktop;Argentina;159.47;7/06/2025
exp_user_8072;tratamiento;0;desktop;Mexico;167.5;24/05/2025
exp_user_8073;control;0;mobile;Argentina;198.23;2/06/2025
exp_user_8074;control;1;mobile;Argentina;54.16;16/01/2025
exp_user_8075;tratamiento;0;mobile;Colombia;267.3;18/04/2025
exp_user_8076;control;0;desktop;Mexico;180.18;11/06/2025
exp_user_8077;control;1;desktop;Argentina;169.63;5/04/2025
exp_user_8078;tratamiento;0;desktop;Colombia;94.46;21/06/2025
exp_user_8079;tratamiento;0;mobile;Argentina;125.16;30/03/2025
exp_user_8080;control;1;mobile;Argentina;280.97;12/06/2025
exp_user_8081;control;0;desktop;Colombia;97.72;24/01/2025
exp_user_8082;tratamiento;0;mobile;Colombia;110.29;3/05/2025
exp_user_8083;tratamiento;0;desktop;Mexico;94.83;14/05/2025
exp_user_8084;control;0;desktop;Argentina;166.09;5/04/2025
exp_user_8085;tratamiento;0;desktop;Colombia;53.21;5/02/2025
exp_user_8086;control;0;desktop;Argentina;178.4;20/05/2025
exp_user_8087;tratamiento;0;desktop;Mexico;56.63;15/05/2025
exp_user_8088;control;0;mobile;Mexico;47.71;25/05/2025
exp_user_8089;tratamiento;0;mobile;Colombia;76.79;15/05/2025
exp_user_8090;control;0;mobile;Colombia;119.07;16/03/2025
exp_user_8091;tratamiento;0;mobile;Argentina;114.99;21/02/2025
exp_user_8092;control;1;desktop;Colombia;188.5;8/03/2025
exp_user_8093;control;1;mobile;Colombia;181.06;20/05/2025
exp_user_8094;tratamiento;0;desktop;Argentina;298.71;21/06/2025
exp_user_8095;control;0;mobile;Colombia;199.51;10/05/2025
exp_user_8096;tratamiento;0;mobile;Mexico;269.16;7/05/2025
exp_user_8097;tratamiento;0;mobile;Mexico;233.77;14/05/2025
exp_user_8098;control;1;mobile;Argentina;67.28;1/05/2025
exp_user_8099;tratamiento;0;mobile;Colombia;262.96;9/01/2025
exp_user_8100;control;0;desktop;Colombia;117.09;14/04/2025
exp_user_8101;tratamiento;0;mobile;Colombia;108.78;25/04/2025
exp_user_8102;control;0;desktop;Mexico;102.31;8/04/2025
exp_user_8103;control;0;mobile;Argentina;183.9;7/01/2025
exp_user_8104;tratamiento;0;desktop;Argentina;209.27;23/01/2025
exp_user_8105;control;1;desktop;Argentina;187.54;17/03/2025
exp_user_8106;control;1;desktop;Mexico;109.45;26/06/2025
exp_user_8107;tratamiento;1;desktop;Argentina;90.36;13/04/2025
exp_user_8108;control;0;desktop;Argentina;286.15;28/06/2025
exp_user_8109;tratamiento;0;desktop;Colombia;115.72;4/06/2025
exp_user_8110;control;0;mobile;Argentina;47.95;29/04/2025
exp_user_8111;control;0;mobile;Mexico;223.64;6/01/2025
exp_user_8112;tratamiento;0;mobile;Colombia;158.19;5/06/2025
exp_user_8113;tratamiento;0;desktop;Colombia;246.26;24/01/2025
exp_user_8114;tratamiento;0;mobile;Argentina;114.96;23/02/2025
exp_user_8115;tratamiento;0;mobile;Argentina;179.19;23/04/2025
exp_user_8116;tratamiento;0;desktop;Argentina;69.5;19/06/2025
exp_user_8117;tratamiento;0;mobile;Colombia;151.91;19/06/2025
exp_user_8118;tratamiento;0;desktop;Colombia;101.47;20/01/2025
exp_user_8119;control;0;desktop;Colombia;137.75;20/04/2025
exp_user_8120;tratamiento;0;mobile;Mexico;216.94;14/05/2025
exp_user_8121;control;0;desktop;Argentina;67.48;21/01/2025
exp_user_8122;control;0;desktop;Mexico;105.49;23/06/2025
exp_user_8123;control;0;desktop;Argentina;295.09;16/04/2025
exp_user_8124;control;0;desktop;Argentina;124.16;15/06/2025
exp_user_8125;tratamiento;0;desktop;Argentina;55.62;28/02/2025
exp_user_8126;control;0;mobile;Colombia;53.21;21/06/2025
exp_user_8127;tratamiento;0;desktop;Mexico;50.07;5/02/2025
exp_user_8128;tratamiento;0;mobile;Colombia;281.26;2/04/2025
exp_user_8129;tratamiento;0;mobile;Argentina;188.76;8/04/2025
exp_user_8130;tratamiento;0;desktop;Argentina;276.47;22/05/2025
exp_user_8131;control;1;mobile;Colombia;122.63;27/03/2025
exp_user_8132;tratamiento;0;desktop;Colombia;253.75;1/03/2025
exp_user_8133;control;0;desktop;Colombia;144.05;15/03/2025
exp_user_8134;tratamiento;1;desktop;Argentina;237.1;6/04/2025
exp_user_8135;tratamiento;0;mobile;Argentina;279.23;3/02/2025
exp_user_8136;control;0;mobile;Mexico;139.1;6/02/2025
exp_user_8137;tratamiento;0;desktop;Argentina;69.62;22/05/2025
exp_user_8138;control;0;desktop;Colombia;248.88;7/02/2025
exp_user_8139;tratamiento;1;desktop;Colombia;56.58;14/04/2025
exp_user_8140;control;0;desktop;Colombia;230.62;3/03/2025
exp_user_8141;tratamiento;0;desktop;Mexico;203.66;27/02/2025
exp_user_8142;control;0;mobile;Colombia;254.53;12/06/2025
exp_user_8143;control;0;mobile;Mexico;238.15;6/02/2025
exp_user_8144;tratamiento;0;mobile;Argentina;244.2;4/06/2025
exp_user_8145;control;0;desktop;Colombia;208.67;24/02/2025
exp_user_8146;control;0;desktop;Colombia;265.95;24/05/2025
exp_user_8147;control;0;mobile;Mexico;253.02;6/04/2025
exp_user_8148;tratamiento;0;mobile;Argentina;245.02;18/03/2025
exp_user_8149;tratamiento;0;desktop;Argentina;86.95;20/06/2025
exp_user_8150;tratamiento;0;desktop;Argentina;125.23;23/05/2025
exp_user_8151;control;0;mobile;Mexico;183.58;22/06/2025
exp_user_8152;tratamiento;0;mobile;Colombia;82.67;7/05/2025
exp_user_8153;control;0;mobile;Mexico;26.57;8/04/2025
exp_user_8154;control;0;mobile;Colombia;130.14;26/01/2025
exp_user_8155;tratamiento;0;mobile;Colombia;88.32;18/03/2025
exp_user_8156;control;1;mobile;Argentina;65.1;4/06/2025
exp_user_8157;control;0;mobile;Argentina;257.62;15/04/2025
exp_user_8158;control;0;desktop;Argentina;67.06;13/01/2025
exp_user_8159;tratamiento;0;mobile;Mexico;175.84;8/01/2025
exp_user_8160;tratamiento;1;desktop;Mexico;280.01;10/05/2025
exp_user_8161;control;0;desktop;Colombia;64.81;26/01/2025
exp_user_8162;tratamiento;0;mobile;Argentina;177.42;14/06/2025
exp_user_8163;control;0;mobile;Colombia;183.31;30/03/2025
exp_user_8164;tratamiento;0;desktop;Mexico;278.47;11/01/2025
exp_user_8165;control;0;desktop;Mexico;168.7;27/03/2025
exp_user_8166;tratamiento;0;mobile;Argentina;274.35;13/01/2025
exp_user_8167;control;1;desktop;Mexico;294.37;7/01/2025
exp_user_8168;control;0;desktop;Mexico;53.95;7/02/2025
exp_user_8169;tratamiento;0;desktop;Mexico;137.02;16/05/2025
exp_user_8170;control;0;desktop;Mexico;74.67;5/03/2025
exp_user_8171;control;0;desktop;Argentina;86.24;13/06/2025
exp_user_8172;tratamiento;0;mobile;Argentina;42.28;28/03/2025
exp_user_8173;control;0;mobile;Argentina;57.96;24/01/2025
exp_user_8174;control;0;desktop;Argentina;244.56;11/05/2025
exp_user_8175;tratamiento;0;desktop;Mexico;160.76;27/04/2025
exp_user_8176;tratamiento;0;mobile;Mexico;256.66;23/01/2025
exp_user_8177;tratamiento;0;desktop;Argentina;162.28;28/04/2025
exp_user_8178;control;0;mobile;Colombia;60.85;19/04/2025
exp_user_8179;tratamiento;0;desktop;Mexico;150.13;6/04/2025
exp_user_8180;tratamiento;0;desktop;Colombia;269.6;28/03/2025
exp_user_8181;control;1;desktop;Colombia;76.79;2/03/2025
exp_user_8182;control;0;mobile;Colombia;237.94;23/02/2025
exp_user_8183;tratamiento;0;mobile;Colombia;160.48;11/02/2025
exp_user_8184;tratamiento;1;mobile;Argentina;202.34;30/01/2025
exp_user_8185;tratamiento;0;mobile;Mexico;195.93;3/03/2025
exp_user_8186;control;0;mobile;Argentina;141.21;10/05/2025
exp_user_8187;control;0;mobile;Colombia;217.16;2/04/2025
exp_user_8188;control;0;desktop;Argentina;100.08;19/06/2025
exp_user_8189;control;0;desktop;Colombia;247.8;5/03/2025
exp_user_8190;tratamiento;0;desktop;Argentina;70.23;23/05/2025
exp_user_8191;tratamiento;0;desktop;Mexico;76.08;20/05/2025
exp_user_8192;tratamiento;0;desktop;Colombia;52.83;2/05/2025
exp_user_8193;tratamiento;0;mobile;Mexico;271.16;28/01/2025
exp_user_8194;control;0;mobile;Argentina;289.4;15/02/2025
exp_user_8195;control;0;mobile;Colombia;99.22;30/03/2025
exp_user_8196;tratamiento;0;mobile;Mexico;188.36;3/05/2025
exp_user_8197;tratamiento;0;mobile;Argentina;104.49;3/03/2025
exp_user_8198;control;0;mobile;Argentina;119.19;16/02/2025
exp_user_8199;control;0;mobile;Mexico;83.63;29/05/2025
exp_user_8200;control;0;mobile;Mexico;82.59;10/01/2025
exp_user_8201;control;0;mobile;Argentina;185.91;16/01/2025
exp_user_8202;tratamiento;0;mobile;Colombia;24.05;4/01/2025
exp_user_8203;control;0;mobile;Colombia;253.83;6/06/2025
exp_user_8204;tratamiento;0;mobile;Argentina;176.79;26/01/2025
exp_user_8205;tratamiento;0;mobile;Colombia;182.5;31/05/2025
exp_user_8206;tratamiento;1;desktop;Argentina;141.99;27/02/2025
exp_user_8207;control;0;desktop;Mexico;91.02;15/01/2025
exp_user_8208;tratamiento;0;mobile;Colombia;270.51;2/03/2025
exp_user_8209;tratamiento;1;mobile;Mexico;64.49;25/02/2025
exp_user_8210;tratamiento;1;desktop;Argentina;143.17;2/02/2025
exp_user_8211;tratamiento;0;mobile;Argentina;289.89;29/01/2025
exp_user_8212;tratamiento;0;mobile;Mexico;49.59;13/06/2025
exp_user_8213;control;0;mobile;Colombia;235.24;26/06/2025
exp_user_8214;control;0;mobile;Colombia;39.05;15/01/2025
exp_user_8215;control;0;desktop;Mexico;291.42;6/06/2025
exp_user_8216;control;0;mobile;Argentina;42.01;22/04/2025
exp_user_8217;control;0;desktop;Mexico;206.24;9/05/2025
exp_user_8218;control;0;mobile;Argentina;174.64;27/06/2025
exp_user_8219;control;0;desktop;Mexico;166.67;1/02/2025
exp_user_8220;tratamiento;1;mobile;Colombia;235.88;27/03/2025
exp_user_8221;control;1;mobile;Argentina;81.1;16/05/2025
exp_user_8222;tratamiento;0;desktop;Argentina;247.87;7/06/2025
exp_user_8223;tratamiento;0;desktop;Colombia;251.66;17/03/2025
exp_user_8224;control;0;desktop;Mexico;202.74;5/03/2025
exp_user_8225;tratamiento;0;mobile;Argentina;61.95;6/03/2025
exp_user_8226;tratamiento;0;mobile;Mexico;73.77;9/01/2025
exp_user_8227;control;0;mobile;Colombia;209.96;9/01/2025
exp_user_8228;control;0;desktop;Mexico;103.23;22/06/2025
exp_user_8229;tratamiento;0;mobile;Mexico;261.55;2/03/2025
exp_user_8230;control;0;desktop;Mexico;173.55;26/06/2025
exp_user_8231;tratamiento;1;desktop;Colombia;143.97;10/04/2025
exp_user_8232;control;0;desktop;Colombia;255.82;15/01/2025
exp_user_8233;tratamiento;0;mobile;Argentina;282.61;3/01/2025
exp_user_8234;tratamiento;0;desktop;Colombia;92.21;4/02/2025
exp_user_8235;control;0;mobile;Argentina;160.19;12/03/2025
exp_user_8236;tratamiento;0;desktop;Mexico;194.94;10/01/2025
exp_user_8237;tratamiento;0;desktop;Colombia;173.88;6/01/2025
exp_user_8238;tratamiento;0;mobile;Mexico;221.76;4/01/2025
exp_user_8239;control;0;desktop;Colombia;275.08;30/03/2025
exp_user_8240;control;0;mobile;Colombia;217.54;2/05/2025
exp_user_8241;control;0;mobile;Mexico;269.72;21/02/2025
exp_user_8242;tratamiento;0;mobile;Mexico;160.09;1/05/2025
exp_user_8243;tratamiento;0;desktop;Mexico;40.69;8/05/2025
exp_user_8244;tratamiento;0;mobile;Colombia;230.18;6/01/2025
exp_user_8245;tratamiento;0;mobile;Colombia;33.8;29/04/2025
exp_user_8246;tratamiento;1;mobile;Colombia;198.79;3/01/2025
exp_user_8247;tratamiento;1;mobile;Colombia;243.59;21/02/2025
exp_user_8248;tratamiento;0;mobile;Mexico;22.74;1/06/2025
exp_user_8249;control;0;desktop;Argentina;153.1;10/05/2025
exp_user_8250;tratamiento;0;desktop;Colombia;76.1;20/06/2025
exp_user_8251;control;0;mobile;Mexico;21.1;29/01/2025
exp_user_8252;tratamiento;0;mobile;Mexico;251.97;29/05/2025
exp_user_8253;control;0;mobile;Mexico;32.54;28/05/2025
exp_user_8254;tratamiento;0;desktop;Colombia;184.6;23/02/2025
exp_user_8255;tratamiento;0;mobile;Colombia;141.39;29/03/2025
exp_user_8256;tratamiento;0;mobile;Colombia;233.99;20/03/2025
exp_user_8257;tratamiento;0;desktop;Mexico;135.91;20/04/2025
exp_user_8258;control;0;desktop;Mexico;117.52;9/03/2025
exp_user_8259;control;0;mobile;Colombia;84.3;10/05/2025
exp_user_8260;control;1;desktop;Argentina;214.19;24/05/2025
exp_user_8261;tratamiento;0;mobile;Mexico;58.84;30/03/2025
exp_user_8262;tratamiento;0;mobile;Argentina;34.61;3/04/2025
exp_user_8263;tratamiento;0;desktop;Argentina;218.65;1/05/2025
exp_user_8264;control;0;mobile;Colombia;60.67;2/03/2025
exp_user_8265;control;0;desktop;Mexico;27.42;8/04/2025
exp_user_8266;tratamiento;1;mobile;Mexico;96.35;1/04/2025
exp_user_8267;control;0;desktop;Argentina;119.28;29/06/2025
exp_user_8268;tratamiento;1;desktop;Argentina;47.84;21/01/2025
exp_user_8269;control;0;mobile;Mexico;289.16;12/06/2025
exp_user_8270;tratamiento;0;mobile;Argentina;184.04;31/01/2025
exp_user_8271;control;0;desktop;Argentina;155.77;26/05/2025
exp_user_8272;control;0;mobile;Argentina;293.44;17/02/2025
exp_user_8273;tratamiento;1;desktop;Argentina;70.86;15/01/2025
exp_user_8274;control;0;mobile;Argentina;286.29;25/02/2025
exp_user_8275;tratamiento;0;mobile;Mexico;123.38;12/04/2025
exp_user_8276;control;1;desktop;Argentina;252.73;27/03/2025
exp_user_8277;tratamiento;0;desktop;Mexico;173.38;2/05/2025
exp_user_8278;control;0;desktop;Mexico;93.57;29/03/2025
exp_user_8279;tratamiento;0;mobile;Mexico;258.23;27/02/2025
exp_user_8280;control;0;desktop;Colombia;111.12;22/06/2025
exp_user_8281;tratamiento;0;mobile;Argentina;172.4;8/02/2025
exp_user_8282;tratamiento;0;desktop;Mexico;135.48;15/05/2025
exp_user_8283;tratamiento;0;desktop;Colombia;198.64;16/04/2025
exp_user_8284;tratamiento;0;mobile;Argentina;57.32;1/02/2025
exp_user_8285;control;0;desktop;Colombia;111.93;14/04/2025
exp_user_8286;tratamiento;0;mobile;Mexico;272.55;5/01/2025
exp_user_8287;control;0;desktop;Colombia;225.17;2/06/2025
exp_user_8288;tratamiento;0;mobile;Argentina;31.01;19/04/2025
exp_user_8289;control;0;mobile;Colombia;22.07;18/04/2025
exp_user_8290;control;0;mobile;Mexico;235.62;5/02/2025
exp_user_8291;tratamiento;0;mobile;Colombia;194.31;26/06/2025
exp_user_8292;tratamiento;0;mobile;Colombia;201.27;7/04/2025
exp_user_8293;control;0;mobile;Argentina;218.9;25/04/2025
exp_user_8294;control;0;mobile;Argentina;124.17;21/03/2025
exp_user_8295;control;1;mobile;Colombia;244.65;14/05/2025
exp_user_8296;tratamiento;0;desktop;Argentina;106.56;8/01/2025
exp_user_8297;control;0;mobile;Colombia;27.34;11/02/2025
exp_user_8298;tratamiento;1;desktop;Mexico;65.42;5/05/2025
exp_user_8299;tratamiento;0;desktop;Mexico;268.47;13/05/2025
exp_user_8300;tratamiento;0;desktop;Mexico;299.48;17/05/2025
exp_user_8301;control;0;mobile;Mexico;131.25;14/04/2025
exp_user_8302;control;0;desktop;Argentina;158.8;3/06/2025
exp_user_8303;tratamiento;0;desktop;Colombia;38.64;7/03/2025
exp_user_8304;control;0;desktop;Colombia;218.91;28/06/2025
exp_user_8305;control;0;mobile;Colombia;241.31;2/02/2025
exp_user_8306;tratamiento;0;mobile;Colombia;32.86;13/04/2025
exp_user_8307;control;0;mobile;Argentina;92.87;8/02/2025
exp_user_8308;control;0;desktop;Argentina;230.37;17/04/2025
exp_user_8309;tratamiento;0;desktop;Mexico;23.66;9/02/2025
exp_user_8310;control;0;desktop;Mexico;267.35;20/05/2025
exp_user_8311;control;0;desktop;Mexico;151.22;9/02/2025
exp_user_8312;control;0;desktop;Colombia;155.81;25/05/2025
exp_user_8313;tratamiento;0;mobile;Colombia;257.79;12/03/2025
exp_user_8314;tratamiento;0;mobile;Argentina;166.13;10/04/2025
exp_user_8315;control;0;desktop;Colombia;76.07;27/04/2025
exp_user_8316;tratamiento;0;mobile;Argentina;102.5;18/04/2025
exp_user_8317;control;0;mobile;Mexico;104.95;4/06/2025
exp_user_8318;control;1;desktop;Argentina;46.83;29/04/2025
exp_user_8319;control;1;desktop;Argentina;183.07;18/02/2025
exp_user_8320;control;0;mobile;Argentina;20.82;19/01/2025
exp_user_8321;tratamiento;0;desktop;Colombia;292.27;18/04/2025
exp_user_8322;tratamiento;0;mobile;Mexico;125.04;30/04/2025
exp_user_8323;tratamiento;0;mobile;Mexico;212.28;11/05/2025
exp_user_8324;control;1;desktop;Argentina;181.98;1/04/2025
exp_user_8325;tratamiento;0;mobile;Colombia;111.58;14/03/2025
exp_user_8326;control;0;mobile;Colombia;222.98;17/02/2025
exp_user_8327;control;0;desktop;Mexico;175.66;10/06/2025
